Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
34020,Fine Particulate Matter,2015-02-15,8,9,9,8,7,7,7,7,7,7,7,7,6,5,5,5,5,6,7,7,7,6,6,6
34020,Fine Particulate Matter,2015-02-16,6,7,6,6,6,6,6,7,7,8,8,7,7,8,8,8,9,11,14,17,19,16,18,17
34020,Fine Particulate Matter,2015-02-17,16,18,18,17,16,14,14,14,14,14,15,18,17,12,10,10,11,14,16,17,16,18,18,20
34020,Fine Particulate Matter,2015-02-18,23,26,25,25,23,24,28,32,34,29,20,14,14,14,13,13,9999,9999,9999,9999,9999,9999,9999,9999
34020,Fine Particulate Matter,2015-02-19,7,8,8,7,7,6,6,6,6,6,5,5,5,5,5,5,6,7,7,7,7,6,6,6
34020,Fine Particulate Matter,2015-02-20,6,7,6,7,6,5,5,6,5,4,5,5,6,7,7,7,8,7,7,8,8,9,9,11
34020,Fine Particulate Matter,2015-02-21,12,11,11,11,12,11,11,11,12,14,16,16,16,16,15,16,18,20,19,21,22,25,29,31
34020,Fine Particulate Matter,2015-02-22,30,30,33,33,37,34,28,30,32,36,41,41,45,51,54,26,15,11,10,10,10,10,10,9
34020,Fine Particulate Matter,2015-02-23,8,8,7,7,7,7,7,7,7,7,7,7,6,6,7,7,8,9,9,10,9,10,9,10
34020,Fine Particulate Matter,2015-02-24,9,10,10,10,9,10,11,12,13,14,13,13,14,13,12,12,10,10,12,13,13,14,15,16
34020,Fine Particulate Matter,2015-02-25,17,19,20,21,12,6,6,6,7,7,7,7,6,7,7,7,7,8,9,9,9,8,8,8
34020,Fine Particulate Matter,2015-02-26,8,9,8,8,8,8,8,8,10,11,13,10,9,8,8,8,9,10,9,8,8,8,7,7
34020,Fine Particulate Matter,2015-02-27,6,6,7,7,7,7,8,8,9,8,7,7,6,7,7,6,7,7,9,9,9,9,10,11
34020,Fine Particulate Matter,2015-02-28,15,18,20,21,23,25,24,26,29,26,23,22,19,16,16,15,15,15,17,18,19,20,22,25
34020,Fine Particulate Matter,2015-03-01,26,30,33,33,29,28,29,29,32,30,22,18,20,21,21,22,23,24,27,30,29,30,27,23
34020,Fine Particulate Matter,2015-03-02,24,28,31,35,39,33,28,25,16,15,11,9,7,6,5,5,5,5,6,6,7,7,8,9
34020,Fine Particulate Matter,2015-03-03,10,11,13,15,15,18,17,18,19,13,11,9,9,11,10,9,11,11,11,14,16,18,14,10
34020,Fine Particulate Matter,2015-03-04,10,9,8,9,10,10,14,18,20,21,18,14,14,13,10,9,9,8,8,8,7,7,7,6
34020,Fine Particulate Matter,2015-03-05,6,6,6,5,6,6,8,7,9,9,8,7,7,7,7,6,6,7,7,7,8,8,8,8
34020,Fine Particulate Matter,2015-03-06,8,9,11,10,11,13,15,14,15,17,15,14,13,12,12,12,12,14,16,16,17,20,21,20
34020,Fine Particulate Matter,2015-03-07,20,21,21,21,21,21,23,24,25,28,30,32,34,32,31,32,32,31,32,36,41,33,33,35
34020,Fine Particulate Matter,2015-03-08,39,41,-999,-999,35,28,20,12,7,5,5,5,5,5,5,5,5,7,9,11,14,20,28,29
34020,Fine Particulate Matter,2015-03-09,27,20,15,12,11,11,10,11,10,12,12,12,11,9,8,8,8,8,11,17,20,18,18,19
34020,Fine Particulate Matter,2015-03-10,22,27,29,38,41,43,45,43,47,43,35,31,31,32,36,37,37,37,35,34,37,41,43,43
34020,Fine Particulate Matter,2015-03-11,47,53,53,45,39,33,29,9999,19,12,8,6,5,5,5,4,4,4,4,4,5,4,3,3
34020,Fine Particulate Matter,2015-03-12,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,5,5,6,7,8,9,10,9,8
34020,Fine Particulate Matter,2015-03-13,8,9,9,8,8,8,6,6,6,6,6,5,7,7,8,8,8,8,8,8,8,8,8,7
34020,Fine Particulate Matter,2015-03-14,9,12,17,21,18,17,19,21,23,24,21,16,16,26,18,10,6,5,5,5,4,4,4,4
34020,Fine Particulate Matter,2015-03-15,4,4,5,5,4,4,4,4,4,4,4,5,5,5,5,5,5,6,7,8,8,10,11,10
34020,Fine Particulate Matter,2015-03-16,10,11,12,17,20,22,25,23,24,24,26,28,28,27,26,25,27,24,21,16,15,15,21,20
34020,Fine Particulate Matter,2015-03-17,22,22,12,9,-999,-999,12,8,8,8,9,8,8,8,7,7,6,5,5,5,4,4,4,4
34020,Fine Particulate Matter,2015-03-18,5,6,5,5,5,4,4,4,5,5,4,4,4,4,4,3,3,3,4,4,4,4,4,4
34020,Fine Particulate Matter,2015-03-19,4,4,5,4,4,4,4,4,4,4,3,3,3,4,4,5,4,5,7,7,6,6,6,5
34020,Fine Particulate Matter,2015-03-20,5,5,5,5,5,6,6,6,7,8,8,8,9,10,11,12,14,16,17,18,19,20,21,19
34020,Fine Particulate Matter,2015-03-21,21,24,23,21,23,27,29,31,35,45,38,7,5,4,5,5,6,6,7,7,7,6,6,5
34020,Fine Particulate Matter,2015-03-22,5,6,6,6,6,6,5,5,5,6,5,5,5,5,5,5,4,5,5,5,5,5,5,5
34020,Fine Particulate Matter,2015-03-23,5,5,5,5,5,5,5,5,5,4,4,4,4,5,5,5,6,6,7,7,7,7,7,6
34020,Fine Particulate Matter,2015-03-24,7,7,7,7,6,6,7,7,7,7,6,6,7,8,8,7,7,7,8,10,10,10,10,9
34020,Fine Particulate Matter,2015-03-25,9,10,10,10,11,11,11,10,10,10,10,11,12,13,13,14,20,29,30,29,28,25,23,19
