Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
31103,Ozone,2015-02-19,27,26,27,24,25,23,18,19,24,25,27,30,31,33,33,34,31,31,27,27,25,26,25,21
31103,Ozone,2015-02-20,19,21,20,21,21,19,16,12,17,23,23,24,26,29,28,29,27,26,20,18,16,14,12,26
31103,Ozone,2015-02-21,27,27,24,25,26,24,24,26,27,26,21,19,21,20,16,16,17,7,17,8,3,2,1,1
31103,Ozone,2015-02-22,3,2,3,2,3,2,2,6,8,10,24,22,22,24,31,38,32,35,32,31,27,24,24,24
31103,Ozone,2015-02-23,27,26,26,24,23,21,15,16,17,20,23,24,27,28,30,29,28,27,24,24,22,15,22,19
31103,Ozone,2015-02-24,14,16,19,19,20,21,18,21,25,28,30,33,36,37,37,39,37,37,37,36,34,34,31,31
31103,Ozone,2015-02-25,32,30,21,23,26,32,32,24,27,31,34,35,35,35,34,33,31,29,24,20,19,20,21,16
31103,Ozone,2015-02-26,10,9,9,15,13,10,11,8,11,17,19,21,25,26,28,29,26,22,21,23,19,18,20,23
31103,Ozone,2015-02-27,17,19,17,15,13,5,2,2,8,21,26,31,33,33,36,34,34,33,31,28,28,24,16,8
31103,Ozone,2015-02-28,8,7,4,3,4,4,5,12,17,19,31,34,36,39,40,40,40,39,34,27,24,24,24,9
31103,Ozone,2015-03-01,8,1,5,1,9,6,6,28,5,11,18,25,36,35,34,31,33,36,35,31,36,42,44,41
31103,Ozone,2015-03-02,41,44,38,31,29,28,31,23,25,34,37,39,41,41,40,40,40,38,34,31,22,16,16,7
31103,Ozone,2015-03-03,7,9,4,2,5,3,2,19,30,28,29,32,32,24,26,29,29,29,31,28,29,24,23,29
31103,Ozone,2015-03-04,30,30,32,32,32,35,29,23,25,30,32,38,40,40,38,35,34,35,35,34,34,28,30,32
31103,Ozone,2015-03-05,31,30,32,31,29,24,18,18,16,19,22,23,26,28,29,29,28,25,22,20,16,19,16,9
31103,Ozone,2015-03-06,4,5,11,7,3,2,2,5,15,24,34,36,37,40,40,43,43,42,41,41,43,42,40,43
31103,Ozone,2015-03-07,41,37,38,40,36,35,28,28,32,30,36,40,40,44,44,45,46,45,42,37,35,32,30,20
31103,Ozone,2015-03-08,22,24,-999,-999,25,32,33,35,38,43,43,44,45,45,45,45,43,45,44,49,50,52,47,48
31103,Ozone,2015-03-09,41,39,42,41,35,23,11,11,15,25,31,35,41,46,46,45,45,40,44,43,38,35,28,26
31103,Ozone,2015-03-10,25,32,38,46,43,39,32,25,27,25,24,17,36,31,27,22,32,36,30,32,32,19,19,28
31103,Ozone,2015-03-11,29,24,26,25,26,21,11,7,25,35,38,40,41,41,41,41,42,40,36,32,34,37,38,35
31103,Ozone,2015-03-12,34,31,31,28,27,24,16,24,28,31,36,37,39,36,39,38,37,32,29,25,19,15,14,20
31103,Ozone,2015-03-13,16,20,26,30,31,32,32,33,36,38,40,40,40,41,42,42,44,43,42,41,41,40,41,34
31103,Ozone,2015-03-14,31,26,21,20,30,27,18,16,14,13,14,15,19,14,19,34,35,36,34,34,35,32,32,31
31103,Ozone,2015-03-15,31,31,31,33,34,34,34,35,36,37,37,39,41,41,41,42,42,40,32,30,26,22,28,27
31103,Ozone,2015-03-16,26,32,32,36,38,33,28,25,19,18,22,28,29,22,22,25,25,14,36,32,27,25,27,20
31103,Ozone,2015-03-17,11,1,11,32,34,32,27,23,23,25,34,36,37,38,39,39,40,39,37,39,39,39,38,38
31103,Ozone,2015-03-18,37,35,34,33,30,28,22,24,30,36,41,41,41,42,42,42,43,43,39,35,35,35,31,25
31103,Ozone,2015-03-19,18,4,6,5,15,15,13,13,26,34,33,34,36,39,42,42,42,36,25,28,31,30,38,41
31103,Ozone,2015-03-20,41,40,40,40,37,35,32,30,35,36,37,35,36,37,39,37,36,35,28,34,44,40,38,33
31103,Ozone,2015-03-21,36,35,37,39,37,31,26,22,19,18,20,30,34,40,41,43,43,43,39,36,35,34,34,34
31103,Ozone,2015-03-22,35,34,30,27,24,25,24,27,28,29,29,32,32,35,35,36,35,34,32,33,32,31,29,25
31103,Ozone,2015-03-23,25,26,26,27,26,23,20,19,21,25,27,28,29,28,22,22,23,22,18,16,19,17,15,18
31103,Ozone,2015-03-24,17,15,11,8,8,10,6,6,10,11,22,27,29,30,32,31,33,31,29,27,28,26,28,25
31103,Ozone,2015-03-25,30,25,26,29,27,26,24,22,26,31,30,27,28,28,27,16,19,16,12,13,16,17,15,21
31103,Ozone,2015-03-26,24,24,20,20,22,13,10,13,12,13,19,16,13,10,8,12,11,16,19,19,20,24,22,20
31103,Ozone,2015-03-27,20,17,28,33,29,28,24,26,30,32,31,33,33,32,34,35,35,33,33,33,32,32,31,30
31103,Ozone,2015-03-28,29,28,27,26,28,24,24,28,31,33,36,38,40,40,38,38,39,38,36,36,36,31,27,26
31103,Ozone,2015-03-29,26,15,15,17,10,9,23,27,27,28,35,38,40,46,50,53,52,50,51,49,48,46,45,44
31103,Ozone,2015-03-30,45,43,43,34,27,29,31,30,29,30,32,34,35,32,35,38,39,39,36,36,32,27,25,25
31103,Ozone,2015-03-31,22,13,9,16,13,5,2,4,8,16,29,28,31,30,31,29,31,32,29,33,32,32,35,39
31103,Ozone,2015-04-01,39,36,28,24,22,26,19,18,26,34,37,38,41,44,42,42,40,37,32,28,28,29,34,31
31103,Ozone,2015-04-02,30,31,31,30,24,12,5,5,28,35,36,38,41,37,40,46,45,40,37,31,27,19,25,28
31103,Ozone,2015-04-03,31,26,23,21,19,22,21,18,18,24,23,27,29,29,31,30,31,30,27,26,26,25,23,24
31103,Ozone,2015-04-04,25,24,26,25,28,30,28,30,32,35,34,34,36,38,39,40,41,41,40,38,33,26,31,33
31103,Ozone,2015-04-05,34,35,35,33,29,30,30,29,38,40,38,37,34,36,37,38,40,40,40,36,33,28,19,23
31103,Ozone,2015-04-06,31,33,19,12,8,13,11,18,29,33,38,39,40,42,41,40,41,41,40,39,39,39,38,37
31103,Ozone,2015-04-07,37,36,39,36,30,26,26,31,31,34,38,40,41,41,40,42,41,41,39,39,38,38,39,38
31103,Ozone,2015-04-08,38,38,38,39,39,39,36,37,37,36,35,35,36,36,35,35,34,34,31,30,30,29,28,30
31103,Ozone,2015-04-09,30,29,29,29,29,28,28,28,28,28,28,26,27,27,27,27,28,28,25,16,7,5,12,18
31103,Ozone,2015-04-10,17,27,27,24,17,12,11,10,18,20,25,17,15,20,23,27,33,37,38,39,40,41,42,41
31103,Ozone,2015-04-11,41,40,40,36,34,33,32,34,37,38,38,39,40,41,43,44,44,43,43,38,34,31,23,18
31103,Ozone,2015-04-12,24,28,26,32,28,21,22,20,20,23,26,36,49,56,57,56,54,54,52,45,47,27,35,30
31103,Ozone,2015-04-13,28,23,16,13,18,23,28,22,16,20,35,39,35,41,51,55,52,44,37,38,38,37,37,33
31103,Ozone,2015-04-14,29,33,30,27,19,9,6,10,26,36,43,45,45,42,45,47,48,44,43,37,30,35,31,30
31103,Ozone,2015-04-15,28,36,37,33,33,29,23,28,31,34,40,30,33,34,39,40,44,39,27,29,25,10,12,12
31103,Ozone,2015-04-16,13,13,19,22,25,30,24,23,31,31,32,31,38,38,38,37,33,27,36,42,42,39,37,39
31103,Ozone,2015-04-17,35,35,32,29,23,15,2,9,12,14,16,27,36,48,51,54,51,53,52,47,40,32,35,36
31103,Ozone,2015-04-18,23,13,18,34,7,28,25,18,24,52,52,50,49,49,49,47,45,42,39,37,36,33,33,33
31103,Ozone,2015-04-19,32,33,34,30,34,36,36,37,38,39,41,41,40,39,40,40,39,40,41,40,39,38,39,39
31103,Ozone,2015-04-20,39,43,45,45,42,41,38,35,34,32,27,29,29,28,26,18,28,37,40,38,37,37,30,24
