Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
35125,Nitrogen Oxides,2015-02-15,6,5,5,9999,7,7,7,9,9,10,12,12,12,11,12,13,12,15,22,18,20,16,17,13
35125,Nitrogen Oxides,2015-02-16,12,15,21,20,30,28,38,47,30,25,24,23,18,29,47,36,29,28,29,30,38,58,58,84
35125,Nitrogen Oxides,2015-02-17,82,68,72,86,110,127,134,123,127,128,100,51,39,17,20,19,19,19,27,28,45,57,81,93
35125,Nitrogen Oxides,2015-02-18,105,47,46,69,101,109,176,144,137,197,62,36,31,31,26,48,46,52,46,38,27,27,31,31
35125,Nitrogen Oxides,2015-02-19,29,20,22,23,23,39,59,58,44,43,45,43,39,34,34,29,28,31,42,40,33,37,31,28
35125,Nitrogen Oxides,2015-02-20,31,28,26,24,30,38,58,63,59,57,47,38,20,21,21,19,18,15,21,21,24,24,27,30
35125,Nitrogen Oxides,2015-02-21,33,38,25,26,28,27,29,36,42,38,32,29,55,62,64,80,69,46,58,89,83,111,138,131
35125,Nitrogen Oxides,2015-02-22,109,104,133,9999,168,177,164,152,151,176,103,40,39,38,29,24,20,20,20,26,32,28,26,21
35125,Nitrogen Oxides,2015-02-23,16,15,15,20,21,35,56,65,55,42,39,37,37,34,9999,9999,9999,26,32,29,32,31,44,30
35125,Nitrogen Oxides,2015-02-24,22,31,21,14,14,18,22,21,24,21,18,15,19,20,20,17,15,16,19,21,23,25,24,20
35125,Nitrogen Oxides,2015-02-25,23,27,28,35,20,18,38,47,37,34,34,35,35,34,30,32,36,37,51,62,72,57,47,68
35125,Nitrogen Oxides,2015-02-26,76,74,50,57,69,59,73,92,64,50,51,59,44,45,36,35,33,41,40,33,30,33,31,36
35125,Nitrogen Oxides,2015-02-27,50,49,55,101,94,126,175,185,91,53,37,34,28,28,20,24,23,29,42,41,48,52,54,40
35125,Nitrogen Oxides,2015-02-28,41,46,47,56,64,69,71,72,55,54,48,26,15,19,15,13,14,16,21,24,33,36,66,72
35125,Nitrogen Oxides,2015-03-01,80,136,128,9999,101,112,123,99,84,77,62,46,26,23,23,29,25,22,30,30,27,24,28,28
35125,Nitrogen Oxides,2015-03-02,27,19,24,22,23,50,57,73,36,31,30,26,28,22,25,24,21,21,35,47,62,65,68,82
35125,Nitrogen Oxides,2015-03-03,105,110,121,134,118,129,142,191,140,44,11,8,11,17,22,18,23,20,14,17,25,36,29,29
35125,Nitrogen Oxides,2015-03-04,25,25,24,22,25,30,57,78,55,30,32,35,35,38,38,34,37,30,33,38,30,24,18,11
35125,Nitrogen Oxides,2015-03-05,12,14,11,12,21,38,50,54,58,46,44,31,25,29,30,28,28,34,48,50,62,40,48,45
35125,Nitrogen Oxides,2015-03-06,39,46,62,52,51,73,92,89,73,51,27,18,15,13,12,13,13,15,15,16,14,16,20,17
35125,Nitrogen Oxides,2015-03-07,15,13,15,15,15,18,20,24,25,24,21,18,14,12,13,13,15,19,26,33,33,29,42,49
35125,Nitrogen Oxides,2015-03-08,69,62,-999,-999,26,30,31,25,17,15,15,14,13,13,16,12,13,17,22,20,13,19,25,27
35125,Nitrogen Oxides,2015-03-09,26,22,19,23,40,73,85,123,69,37,29,20,14,16,18,20,22,26,31,34,33,27,30,29
35125,Nitrogen Oxides,2015-03-10,38,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,43,42,32
35125,Nitrogen Oxides,2015-03-11,32,25,29,30,35,59,74,58,45,40,36,34,30,26,22,23,21,25,30,34,37,19,21,20
35125,Nitrogen Oxides,2015-03-12,21,25,27,43,48,69,77,61,47,38,35,27,21,16,16,13,16,19,23,26,42,49,52,24
35125,Nitrogen Oxides,2015-03-13,29,34,26,23,34,21,22,18,14,12,11,14,13,13,12,15,14,14,13,15,18,20,22,30
35125,Nitrogen Oxides,2015-03-14,35,28,16,12,10,13,28,41,18,15,15,18,29,29,17,15,16,13,17,15,12,11,10,12
35125,Nitrogen Oxides,2015-03-15,11,6,6,9999,6,5,6,8,9,8,7,9,11,12,12,13,16,18,27,34,37,30,33,34
35125,Nitrogen Oxides,2015-03-16,30,18,17,18,15,20,23,34,34,34,35,44,37,30,38,47,34,30,36,55,46,34,69,72
35125,Nitrogen Oxides,2015-03-17,79,86,28,21,26,29,25,15,17,20,19,20,19,20,19,17,15,16,16,15,12,9,11,9
35125,Nitrogen Oxides,2015-03-18,9,10,12,19,28,48,53,45,40,31,26,26,25,27,21,20,18,22,24,31,31,44,48,62
35125,Nitrogen Oxides,2015-03-19,55,74,74,72,61,90,86,56,59,42,18,17,18,10,10,10,12,14,13,14,16,31,19,13
35125,Nitrogen Oxides,2015-03-20,10,11,13,20,18,13,20,24,23,21,21,20,14,11,16,15,11,9,12,18,21,30,41,43
35125,Nitrogen Oxides,2015-03-21,37,40,22,15,14,21,23,25,23,28,21,14,11,9,9,10,9,10,12,12,9,9,8,9
35125,Nitrogen Oxides,2015-03-22,10,8,7,9999,5,7,9,10,9,8,9,9,9,8,9,9,10,11,14,18,19,17,19,18
35125,Nitrogen Oxides,2015-03-23,15,14,11,13,20,29,38,39,34,28,25,23,23,19,13,15,19,23,34,34,35,33,29,29
35125,Nitrogen Oxides,2015-03-24,27,24,30,35,40,55,67,65,70,53,31,38,28,16,10,7,7,7,9,16,22,33,41,30
35125,Nitrogen Oxides,2015-03-25,22,97,64,41,26,30,39,31,22,18,16,20,20,21,26,25,24,31,35,43,50,26,28,18
35125,Nitrogen Oxides,2015-03-26,25,25,22,26,48,61,56,58,41,43,35,28,27,27,20,25,28,34,34,37,36,30,35,29
35125,Nitrogen Oxides,2015-03-27,24,22,19,22,25,31,28,28,30,30,27,27,25,20,21,16,16,18,18,19,13,17,14,9
35125,Nitrogen Oxides,2015-03-28,9,7,8,9,11,15,20,21,14,12,13,12,10,9,10,9,9,11,13,18,23,27,17,24
35125,Nitrogen Oxides,2015-03-29,27,16,16,9999,39,46,46,34,23,14,10,8,8,6,5,6,7,7,7,8,7,6,7,7
35125,Nitrogen Oxides,2015-03-30,7,5,10,9,16,26,26,25,25,23,21,23,23,24,22,18,15,18,22,27,34,34,28,31
35125,Nitrogen Oxides,2015-03-31,25,30,54,69,75,72,89,95,80,59,49,40,29,19,10,10,21,30,29,31,35,28,30,23
35125,Nitrogen Oxides,2015-04-01,15,22,30,38,57,68,76,74,64,21,19,9,7,7,6,5,7,6,7,10,15,17,35,41
35125,Nitrogen Oxides,2015-04-02,21,21,21,20,30,38,56,56,35,25,20,18,19,22,21,11,11,10,18,28,32,25,21,19
35125,Nitrogen Oxides,2015-04-03,20,28,33,31,23,23,36,36,32,14,11,7,8,11,11,12,10,12,16,23,15,20,14,9
35125,Nitrogen Oxides,2015-04-04,8,6,7,7,9,11,14,12,10,9,10,10,9,10,8,9,9,11,9,8,12,14,15,10
35125,Nitrogen Oxides,2015-04-05,9,10,19,9999,17,19,12,16,24,14,18,15,10,8,11,11,13,13,12,18,21,28,35,50
35125,Nitrogen Oxides,2015-04-06,46,42,55,67,67,90,76,44,27,40,14,8,7,7,6,7,8,9,9,9,8,10,10,13
35125,Nitrogen Oxides,2015-04-07,14,25,31,26,29,44,34,25,17,10,13,7,7,7,11,9,9,9,8,8,13,9,12,8
35125,Nitrogen Oxides,2015-04-08,9,8,12,12,10,10,10,11,12,11,12,15,11,12,12,16,16,21,30,25,24,18,19,21
35125,Nitrogen Oxides,2015-04-09,25,20,22,27,16,23,13,16,14,14,20,15,15,16,15,15,17,14,27,28,48,43,36,16
35125,Nitrogen Oxides,2015-04-10,9,10,11,11,10,9,13,16,16,18,15,18,17,16,14,13,13,14,13,13,13,13,12,8
35125,Nitrogen Oxides,2015-04-11,9,7,7,9,10,13,18,15,12,12,15,14,10,10,9,9,11,11,15,19,22,42,30,28
35125,Nitrogen Oxides,2015-04-12,26,25,37,9999,40,78,123,65,46,26,7,13,11,6,5,5,5,5,7,11,20,27,18,10
35125,Nitrogen Oxides,2015-04-13,15,29,50,82,80,72,95,68,57,36,12,10,13,11,12,12,10,13,15,14,15,19,24,29
35125,Nitrogen Oxides,2015-04-14,25,14,20,23,64,140,119,57,36,29,21,13,14,15,18,17,15,25,22,39,48,47,58,75
35125,Nitrogen Oxides,2015-04-15,57,61,62,48,77,98,54,47,49,39,21,21,19,18,17,16,12,10,11,14,25,33,91,76
35125,Nitrogen Oxides,2015-04-16,57,48,56,70,32,26,33,38,22,6,6,8,6,5,7,10,10,10,13,9,9,11,12,10
35125,Nitrogen Oxides,2015-04-17,9,11,12,17,25,37,51,79,50,33,22,17,15,11,15,18,19,23,21,26,34,36,37,37
35125,Nitrogen Oxides,2015-04-18,73,60,54,41,43,73,72,67,32,11,10,9,9,9,10,9,9,9,10,11,13,15,15,20
35125,Nitrogen Oxides,2015-04-19,12,16,18,9999,4,4,4,4,3,3,4,4,3,4,4,4,5,5,6,4,3,4,4,4
35125,Nitrogen Oxides,2015-04-20,5,4,4,4,4,7,8,10,12,14,17,18,12,7,7,9,9,9,7,9,14,16,11,11
35125,Nitrogen Oxides,2015-04-21,10,10,11,14,14,25,27,17,13,15,19,9,15,16,19,17,12,15,20,18,27,17,26,23
35125,Nitrogen Oxides,2015-04-22,13,7,7,12,23,32,39,25,19,19,18,24,25,24,19,22,21,22,21,18,15,15,18,15
35125,Nitrogen Oxides,2015-04-23,17,11,15,17,18,30,29,23,24,25,28,27,27,28,23,19,19,18,17,17,19,18,16,16
35125,Nitrogen Oxides,2015-04-24,15,11,12,14,24,44,51,32,29,31,27,27,21,23,18,17,18,17,20,24,24,22,25,33
35125,Nitrogen Oxides,2015-04-25,33,25,31,33,30,46,46,30,20,14,8,7,7,5,6,7,8,9,8,15,14,14,11,10
35125,Nitrogen Oxides,2015-04-26,10,10,10,9999,15,18,19,11,7,8,6,7,8,7,7,7,7,7,9,13,15,15,15,12
35125,Nitrogen Oxides,2015-04-27,7,7,7,9,18,28,27,28,31,32,27,23,23,26,22,21,17,22,19,17,18,16,14,20
35125,Nitrogen Oxides,2015-04-28,22,14,12,13,21,35,30,22,25,28,24,19,21,22,19,18,17,19,23,28,23,18,16,14
